Unnamed: 0,created_at,text,user_name,user_location,retweet_count,favorite_count
1651,13/03/2020 16:15,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,northern lass,England United Kingdom,15,0
1652,13/03/2020 16:15,What s happening in the sports world is quite unprecedented as we will be without sports for a little while Shan ,WV Illustrated,Morgantown WV,2,17
1653,13/03/2020 16:15,RT NST Online NSTeducation Six Malaysian universities made it to the world s Top 50 in the 2020 edition of the QuacquarelliSymonds QS ,Shekin Mohamad,Selangor Malaysia,159,0
1654,13/03/2020 16:15,See how Microsoft s powerful devices and tools work with our IT solutions to help drive DigitalTransformation ,DirectDial com,London Ontario,0,0
1655,13/03/2020 16:14,RT FSecure Why is the cyber skills gap so bad A lack of structured university level education in the domain says our 0xtosh https ,saurabh misra,nan,1,0
1656,13/03/2020 16:14,RT Drbjf6 hellotonylee alejandraaa267 soledadobrien Reality for many ,kA mee ya,nan,17,0
1657,13/03/2020 16:14,RT CaptainDick12 Canadian scientists make COVID 19 research breakthrough isolating virus Only in Canada These ,Sharon C,Canada,28,0
1658,13/03/2020 16:14,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Gliese 436b,In transit,15,0
1659,13/03/2020 16:14,RT DurgeSainath University of Mumbai portal for applying online transcript amp attestation of documents which are required for overseas hi ,Heenal Sangoi,nan,10,0
1660,13/03/2020 16:14,from WOJH Last Friday LULAC Education Service Center hosted a field trip for 62 8th graders The students were e ,West Oso ISD,Corpus Christi Texas,0,0
1661,13/03/2020 16:13,What s crazy is that this guy is the president of a university even if it s a sham LibertyU Says something abo ,J D Englehart,Washington DC,0,1
1662,13/03/2020 16:12,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,leopoldo A Hern ndez,Acapulco de ju rez Guerrero,24,0
1663,13/03/2020 16:12,Why is the cyber skills gap so bad A lack of structured university level education in the domain says our ,F Secure,Helsinki London New York ,1,3
1664,13/03/2020 16:11,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Ann Reid,nan,117,0
1665,13/03/2020 16:10,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,Bill Hall,South East England,143,0
1666,13/03/2020 16:10,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,Babs,nan,143,0
1667,13/03/2020 16:10,A University of Illinois administrator will begin duties as Eastern Illinois University s vice president for busine ,M7admit,Mumbai India,0,0
1668,13/03/2020 16:09,WIU may as well cancel this semester The University lacks funding for education what makes you think they can pro ,Jasmine J ,MINDING MY BUSINESS,0,2
1669,13/03/2020 16:09,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,ashwani attrish,Universe,24,0
1670,13/03/2020 16:08, NAME ,M Edward Sutton,Chicago IL,0,0
1671,13/03/2020 16:08,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Samer,London,15,0
1672,13/03/2020 16:08,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,F aron Cassidy PhD,Galway Ireland,117,0
1673,13/03/2020 16:08,RT UWankings AstroMikeMerri seis matters timeshighered LizzieGadd Absolutely Not least because as the people who run and promote th ,Christopher Jackson,London England,4,0
1674,13/03/2020 16:07,RT SamuelsGraham HILITINGHOCKEY emgfind People need to vote both these Premiers out in the next election It s so disheartening to see ,Right Wing Shoots Left ,nan,6,0
1675,13/03/2020 16:07,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,E J,nan,143,0
1676,13/03/2020 16:07,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Dr Kiduma ,Dar es Salaam Tanzania,15,0
1677,13/03/2020 16:07,RT UWankings AstroMikeMerri seis matters timeshighered LizzieGadd Absolutely Not least because as the people who run and promote th ,Dr Elizabeth Gadd,Loughborough,4,0
1678,13/03/2020 16:07,File this one under OutOfTouch Survey of university presidents reveals they overwhelmingly oppose Democratic pro , Prof Andrew Sluyter ,Baton Rouge Louisiana USA,0,4
1679,13/03/2020 16:07,University of Minnesota Duluth gets first approval in intent to sell KUMD ,Duluth News Tribune,Duluth MN US 55802,0,1
1680,13/03/2020 16:07,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Catherine Carragher,Kildare,117,0
1681,13/03/2020 16:07,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Michel Michaelides,London England,15,0
1682,13/03/2020 16:07,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,chamuZ,Zimbabwe,69,0
1683,13/03/2020 16:07,Register for BuryStEdmunds Degree Studies Open Morning 9 30 11am on Sat 21 Mar Engi ,West Suffolk College ,Bury Saint Edmunds England,1,1
1684,13/03/2020 16:07,Register for BuryStEdmunds Degree Studies Open Morning 9 30 11am on Sat 21 Mar Engi ,Degree Studies at West Suffolk College,Bury St Edmunds,0,1
1685,13/03/2020 16:06,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,G Corner,England United Kingdom,15,0
1686,13/03/2020 16:06,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,londonyc resist,London New York ,15,0
1687,13/03/2020 16:06,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Nehanda Radio,Zimbabwe,69,0
1688,13/03/2020 16:06,RT Independent Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Corona Update Bot,nan,15,0
1689,13/03/2020 16:05,Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,The Independent,London England,15,23
1690,13/03/2020 16:05,RT VvekTyagi N Hiranandani That means unemployment is going to increase further as Govt is doing nothing to provide quality education to ,ajayvaish,DELHI,7,0
1691,13/03/2020 16:05,Signing of Peace and Friendship Treaty staged to educate people CBC News ,Reconciliation Matters,nan,0,0
1692,13/03/2020 16:04,RT Roshan Damo Blessed to announce I have accepted my offer to pursue my education at Da Crib University for the rest of the semester ,Shaurya,214,11,0
1693,13/03/2020 16:04,RT DerbyUniVC Delighted for DerbyUni to be shortlisted in the Social and Community Impact category of The Guardian University Awards 202 ,Union of Students,Derby Buxton C field Leek,9,0
1694,13/03/2020 16:04,RT FEAST ED FBT Clinicians needed Researchers at Mathison Centre for Mental Health Research amp Education University of Calgary are embark ,Laura Collins Lyster,Virginia USA,1,0
1695,13/03/2020 16:04,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p , LabourActivistSoWhat ,Northumberland,143,0
1696,13/03/2020 16:03,RT KingstonUni Great news to take into the weekend KingstonUniversity is nominated in two categories at the Guardian University Awards ,Vanessa Wilson,nan,7,0
1697,13/03/2020 16:03,RT WatkinSBS Hey everyone Always excited for StartupChats It s Susan here all about the education amp support for entrepreneurs Let s ,Startup Canada,Canada,1,0
1698,13/03/2020 16:03,Hey everyone Always excited for StartupChats It s Susan here all about the education amp support for entrepreneur ,Susan Watkin MI BSc,Ontario Canada,1,4
1699,13/03/2020 16:03,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,D Keane,nan,143,0
1700,13/03/2020 16:03,Really though what kind of education can you expect from Liberty University Can t be a good one can it surely no ,SometimesPDX,Portland OR,0,0
1701,13/03/2020 16:03,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,Blitzkrieg Bop to the Polls,under a rock in Canada,24,0
1702,13/03/2020 16:03,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,Willie Yarbrough,Earth Prime,24,0
1703,13/03/2020 16:03,Can you recommend anyone for this Education job in Nashville TN Click the link in our bio to see it and more A ,TMJ BNA Educ Jobs,Nashville TN,0,0
1704,13/03/2020 16:02,RT Mira Yasuki Hey guys pls sign this petition to keep SCAD HK open It s closing out of nowhere w no prior communication to the student ,octane s alpha ,NEVER spoiler free ,10,0
1705,13/03/2020 16:02,RT MarkMyWordsJCPM It s the same old Tory story We can t have a decent state pension cheap rail fares or free university education li ,Elizabeth,nan,59,0
1706,13/03/2020 16:02, While Mount St Joseph University is closed the Coop Education Program continues and our intern Nathan is putting ,BIRCUS BREWING CO,Ludlow Kentucky U S A ,0,2
1707,13/03/2020 16:02,I find the disparity in University responses to the current situation baffling If responses aim to represent a re ,Anna Nelson,Manchester England,0,2
1708,13/03/2020 16:02, HILITINGHOCKEY emgfind People need to vote both these Premiers out in the next election It s so disheartening to ,graham samuels,Ontario Canada,6,12
1709,13/03/2020 16:02,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Fran ais,nan,117,0
1710,13/03/2020 16:01,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin , Freddy ,Earth Sol System Milky Way,24,0
1711,13/03/2020 16:01,RT robbeorn University of Glasgow out of the blocks to announce exams will not be held on campus as normal this year education coron ,Philip McGowan,Belfast,1,0
1712,13/03/2020 16:01,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,morlaco quite o,nan,24,0
1713,13/03/2020 16:01,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,Gene J Mikulka,40 887590000 74 575584000,24,0
1714,13/03/2020 16:01, AstroMikeMerri seis matters timeshighered LizzieGadd Absolutely Not least because as the people who run and p ,University Wankings,We re bloody everywhere ,4,4
1715,13/03/2020 16:01, coffeemommy Oh Stacey thx for shout out Public schools amp my university teaching site here in Austin closed its ,Sanford Jeames DHA,nan,0,1
1716,13/03/2020 16:01,Minister urges UK universities to stay open as classes shut down and exams cancelled over coronavirus ,Vanessa,Hampshire UK,0,0
1717,13/03/2020 16:01,RT DerbyUniPress DerbyUni has been shortlisted in the Social and community impact category of The Guardian University Awards 2020 for i ,lisa ledger,nan,4,0
1718,13/03/2020 16:00,RT David Osland There are millions of impoverished boomers who are still renting and never did get that free university education and p ,sansevieria46,nan,143,0
1719,13/03/2020 16:00,RT USCLeader Learn about University of Southern California s Doctor of Education in Organizational Change and Leadership online program ,Chief Calhoun ,Orlando FL,28,0
1720,13/03/2020 16:00,View our latest University Progression Booklet 2020 2021 This booklet is designed to show the variety of options ,NCC Education,Manchester United Kingdom,0,0
1721,13/03/2020 16:00,RT NASAhistory Bettie L White started working for NASA in the 70s and for over 20 years worked in a variety of jobs They included Actin ,wolfgang skowronek ,Wien Vienna,24,0
1722,13/03/2020 16:00,Hamdan Bin Mohammed Smart University HBMSU is offering you a free 4 hour online course in online tutoring conduct ,Amany Atef,Dubai UAE,0,2
1723,13/03/2020 16:00, University of Glasgow out of the blocks to announce exams will not be held on campus as normal this year ,Robbie Meredith,Belfast,1,0
